4 6

0.247857815755452 0.252142184244548 0.252142184244548 0.247857815755452 

0.655952135916648 0.075572708063781 0.036243499285953 0.232231656733619 
0.083808985903720 0.632284720613627 0.245188138261851 0.038718155220802 
0.038718155220802 0.245188138261851 0.632284720613627 0.083808985903720 
0.232231656733619 0.036243499285953 0.075572708063781 0.655952135916648 

0.715198229344697 0.129651400506964 0.155148857011853 0.000001513136485 
0.125357538560496 0.709958311665038 0.000000000000000 0.164684149774467 
0.164684149774467 0.000000000000000 0.709958311665038 0.125357538560496 
0.000001513136485 0.155148857011853 0.129651400506964 0.715198229344697 

0.592473677698873 0.011680676931956 0.029551747183823 0.366293898185348 
0.020483400414428 0.580079395787888 0.364157528124428 0.035279675673256 
0.035279675673256 0.364157528124428 0.580079395787888 0.020483400414428 
0.366293898185348 0.029551747183823 0.011680676931956 0.592473677698873 

0.991278884651452 0.000471107222530 0.008250008126019 0.000000000000000 
0.000694212372028 0.987950475016470 0.000000000000000 0.011355312611503 
0.011355312611503 0.000000000000000 0.987950475016470 0.000694212372028 
0.000000000000000 0.008250008126019 0.000471107222530 0.991278884651452 

0.827249161452629 0.040793664648417 0.073117978228965 0.058839195669990 
0.038886980689397 0.822111311188395 0.060975637525198 0.078026070597009 
0.078026070597009 0.060975637525198 0.822111311188395 0.038886980689397 
0.058839195669990 0.073117978228965 0.040793664648417 0.827249161452629 

0.752353897889179 0.104764104820755 0.042162317120584 0.100719680169481 
0.101285518115262 0.749614002286774 0.096772310862335 0.052328168735628 
0.052328168735628 0.096772310862335 0.749614002286774 0.101285518115262 
0.100719680169481 0.042162317120584 0.104764104820755 0.752353897889179 


